state,county,state_name,county_name,population,subgroup_type,subgroup,juvenile_arrest_rate,juvenile_arrest_rate_quality
46,11,South Dakota,Brookings County,35232,race-ethnicity,Other Races,1560.8539,2
46,11,South Dakota,Brookings County,35232,race-ethnicity,White,3160.0217,2
46,13,South Dakota,Brown County,39316,all,All,12972.256,2
46,13,South Dakota,Brown County,39316,race-ethnicity,Black,210887.05,3
46,13,South Dakota,Brown County,39316,race-ethnicity,Other Races,16974.395,2
46,13,South Dakota,Brown County,39316,race-ethnicity,White,11760.795,2
46,15,South Dakota,Brule County,5229,all,All,828.91248,2
46,15,South Dakota,Brule County,5229,race-ethnicity,Black,NA,NA
46,15,South Dakota,Brule County,5229,race-ethnicity,Other Races,2390.0574,2
46,15,South Dakota,Brule County,5229,race-ethnicity,White,683.12231,2
46,17,South Dakota,Buffalo County,2036,all,All,10136.452,2
46,17,South Dakota,Buffalo County,2036,race-ethnicity,Black,NA,NA
46,17,South Dakota,Buffalo County,2036,race-ethnicity,Other Races,15378.974,2
46,17,South Dakota,Buffalo County,2036,race-ethnicity,White,NA,NA
46,19,South Dakota,Butte County,10222,all,All,1727.0841,1
46,19,South Dakota,Butte County,10222,race-ethnicity,Black,NA,NA
46,19,South Dakota,Butte County,10222,race-ethnicity,Other Races,NA,NA
46,19,South Dakota,Butte County,10222,race-ethnicity,White,1976.6558,1
46,21,South Dakota,Campbell County,1377,all,All,613.6701,3
46,21,South Dakota,Campbell County,1377,race-ethnicity,Black,NA,NA
46,21,South Dakota,Campbell County,1377,race-ethnicity,Other Races,NA,NA
46,21,South Dakota,Campbell County,1377,race-ethnicity,White,734.55957,3
46,23,South Dakota,Charles Mix County,9338,all,All,8312.7568,2
46,23,South Dakota,Charles Mix County,9338,race-ethnicity,Black,NA,NA
46,23,South Dakota,Charles Mix County,9338,race-ethnicity,Other Races,12112.585,2
46,23,South Dakota,Charles Mix County,9338,race-ethnicity,White,965.76367,2
46,25,South Dakota,Clark County,3739,all,All,241.08469,2
46,25,South Dakota,Clark County,3739,race-ethnicity,Black,NA,NA
46,25,South Dakota,Clark County,3739,race-ethnicity,Other Races,NA,NA
46,25,South Dakota,Clark County,3739,race-ethnicity,White,288.57697,2
46,27,South Dakota,Clay County,14041,all,All,1859.189,1
46,27,South Dakota,Clay County,14041,race-ethnicity,Black,14172.335,1
46,27,South Dakota,Clay County,14041,race-ethnicity,Other Races,6663.1128,1
46,27,South Dakota,Clay County,14041,race-ethnicity,White,1312.4156,1
46,29,South Dakota,Codington County,28015,all,All,8074.5967,1
46,29,South Dakota,Codington County,28015,race-ethnicity,Black,53163.211,1
46,29,South Dakota,Codington County,28015,race-ethnicity,Other Races,17463.818,1
46,29,South Dakota,Codington County,28015,race-ethnicity,White,5953.7983,1
46,31,South Dakota,Corson County,4165,all,All,2222.2222,1
46,31,South Dakota,Corson County,4165,race-ethnicity,Black,NA,NA
46,31,South Dakota,Corson County,4165,race-ethnicity,Other Races,1966.734,1
46,31,South Dakota,Corson County,4165,race-ethnicity,White,2716.2102,1
46,33,South Dakota,Custer County,8726,all,All,4137.2202,2
46,33,South Dakota,Custer County,8726,race-ethnicity,Black,NA,NA
46,33,South Dakota,Custer County,8726,race-ethnicity,Other Races,NA,NA
46,33,South Dakota,Custer County,8726,race-ethnicity,White,4116.2803,2
46,35,South Dakota,Davison County,19790,all,All,26647.529,1
46,35,South Dakota,Davison County,19790,race-ethnicity,Black,172087.42,3
46,35,South Dakota,Davison County,19790,race-ethnicity,Other Races,121908.96,3
46,35,South Dakota,Davison County,19790,race-ethnicity,White,17788.689,1
46,37,South Dakota,Day County,5505,all,All,NA,NA
46,37,South Dakota,Day County,5505,race-ethnicity,Black,NA,NA
46,37,South Dakota,Day County,5505,race-ethnicity,Other Races,NA,NA
46,37,South Dakota,Day County,5505,race-ethnicity,White,NA,NA
46,39,South Dakota,Deuel County,4337,all,All,2581.0244,2
46,39,South Dakota,Deuel County,4337,race-ethnicity,Black,NA,NA
46,39,South Dakota,Deuel County,4337,race-ethnicity,Other Races,1219.899,2
46,39,South Dakota,Deuel County,4337,race-ethnicity,White,1425.9098,2
46,41,South Dakota,Dewey County,5904,all,All,15384.615,2
46,41,South Dakota,Dewey County,5904,race-ethnicity,Black,NA,NA
46,41,South Dakota,Dewey County,5904,race-ethnicity,Other Races,23125.334,2
46,41,South Dakota,Dewey County,5904,race-ethnicity,White,417.87851,2
46,43,South Dakota,Douglas County,2935,all,All,1441.587,1
46,43,South Dakota,Douglas County,2935,race-ethnicity,Black,NA,NA
46,43,South Dakota,Douglas County,2935,race-ethnicity,Other Races,NA,NA
46,43,South Dakota,Douglas County,2935,race-ethnicity,White,1584.0518,1
46,45,South Dakota,Edmunds County,3875,all,All,653.26172,2
46,45,South Dakota,Edmunds County,3875,race-ethnicity,Black,NA,NA
46,45,South Dakota,Edmunds County,3875,race-ethnicity,Other Races,NA,NA
46,45,South Dakota,Edmunds County,3875,race-ethnicity,White,781.9505,2
46,47,South Dakota,Fall River County,6758,all,All,2539.6826,2
46,47,South Dakota,Fall River County,6758,race-ethnicity,Black,NA,NA
46,47,South Dakota,Fall River County,6758,race-ethnicity,Other Races,802.74866,2
46,47,South Dakota,Fall River County,6758,race-ethnicity,White,5898.0566,2
46,49,South Dakota,Faulk County,2330,all,All,NA,NA
46,49,South Dakota,Faulk County,2330,race-ethnicity,Black,NA,NA
46,49,South Dakota,Faulk County,2330,race-ethnicity,Other Races,NA,NA
46,49,South Dakota,Faulk County,2330,race-ethnicity,White,NA,NA
46,51,South Dakota,Grant County,7147,all,All,NA,NA
46,51,South Dakota,Grant County,7147,race-ethnicity,Black,NA,NA
46,51,South Dakota,Grant County,7147,race-ethnicity,Other Races,NA,NA
46,51,South Dakota,Grant County,7147,race-ethnicity,White,NA,NA
46,53,South Dakota,Gregory County,4212,all,All,NA,NA
46,53,South Dakota,Gregory County,4212,race-ethnicity,Black,NA,NA
46,53,South Dakota,Gregory County,4212,race-ethnicity,Other Races,NA,NA
46,53,South Dakota,Gregory County,4212,race-ethnicity,White,NA,NA
46,55,South Dakota,Haakon County,1918,all,All,NA,NA
46,55,South Dakota,Haakon County,1918,race-ethnicity,Black,NA,NA
46,55,South Dakota,Haakon County,1918,race-ethnicity,Other Races,NA,NA
46,55,South Dakota,Haakon County,1918,race-ethnicity,White,NA,NA
46,57,South Dakota,Hamlin County,6111,all,All,NA,NA
46,57,South Dakota,Hamlin County,6111,race-ethnicity,Black,NA,NA
46,57,South Dakota,Hamlin County,6111,race-ethnicity,Other Races,NA,NA
46,57,South Dakota,Hamlin County,6111,race-ethnicity,White,NA,NA
46,59,South Dakota,Hand County,3262,all,All,637.625,3
46,59,South Dakota,Hand County,3262,race-ethnicity,Black,NA,NA
46,59,South Dakota,Hand County,3262,race-ethnicity,Other Races,NA,NA
46,59,South Dakota,Hand County,3262,race-ethnicity,White,700.63824,3
46,61,South Dakota,Hanson County,3376,all,All,331.56497,3
46,61,South Dakota,Hanson County,3376,race-ethnicity,Black,NA,NA
46,61,South Dakota,Hanson County,3376,race-ethnicity,Other Races,NA,NA
46,61,South Dakota,Hanson County,3376,race-ethnicity,White,364.33191,3
46,63,South Dakota,Harding County,1249,all,All,NA,NA
46,63,South Dakota,Harding County,1249,race-ethnicity,Black,NA,NA
46,63,South Dakota,Harding County,1249,race-ethnicity,Other Races,NA,NA
46,63,South Dakota,Harding County,1249,race-ethnicity,White,NA,NA
46,65,South Dakota,Hughes County,17650,all,All,25661.375,2
46,65,South Dakota,Hughes County,17650,race-ethnicity,Black,NA,NA
46,65,South Dakota,Hughes County,17650,race-ethnicity,Other Races,13579.83,2
46,65,South Dakota,Hughes County,17650,race-ethnicity,White,27162.104,2
46,67,South Dakota,Hutchinson County,7380,all,All,2516.3416,3
46,67,South Dakota,Hutchinson County,7380,race-ethnicity,Black,NA,NA
46,67,South Dakota,Hutchinson County,7380,race-ethnicity,Other Races,8535.9189,3
46,67,South Dakota,Hutchinson County,7380,race-ethnicity,White,1951.7782,3
46,69,South Dakota,Hyde County,1282,all,All,NA,NA
46,69,South Dakota,Hyde County,1282,race-ethnicity,Black,NA,NA
46,69,South Dakota,Hyde County,1282,race-ethnicity,Other Races,NA,NA
46,69,South Dakota,Hyde County,1282,race-ethnicity,White,NA,NA
46,71,South Dakota,Jackson County,3307,all,All,NA,NA
46,71,South Dakota,Jackson County,3307,race-ethnicity,Black,NA,NA
46,71,South Dakota,Jackson County,3307,race-ethnicity,Other Races,NA,NA
46,71,South Dakota,Jackson County,3307,race-ethnicity,White,NA,NA
46,73,South Dakota,Jerauld County,2043,all,All,NA,NA
46,73,South Dakota,Jerauld County,2043,race-ethnicity,Black,NA,NA
46,73,South Dakota,Jerauld County,2043,race-ethnicity,Other Races,NA,NA
46,73,South Dakota,Jerauld County,2043,race-ethnicity,White,NA,NA
46,75,South Dakota,Jones County,928,all,All,NA,NA
46,75,South Dakota,Jones County,928,race-ethnicity,Black,NA,NA
46,75,South Dakota,Jones County,928,race-ethnicity,Other Races,NA,NA
46,75,South Dakota,Jones County,928,race-ethnicity,White,NA,NA
46,77,South Dakota,Kingsbury County,4919,all,All,NA,NA
46,77,South Dakota,Kingsbury County,4919,race-ethnicity,Black,NA,NA
46,77,South Dakota,Kingsbury County,4919,race-ethnicity,Other Races,NA,NA
46,77,South Dakota,Kingsbury County,4919,race-ethnicity,White,NA,NA
46,79,South Dakota,Lake County,13057,all,All,3180.7229,2
46,79,South Dakota,Lake County,13057,race-ethnicity,Black,149075.72,3
46,79,South Dakota,Lake County,13057,race-ethnicity,Other Races,3334.9636,2
46,79,South Dakota,Lake County,13057,race-ethnicity,White,2647.761,2
46,81,South Dakota,Lawrence County,25741,all,All,1229.3501,2
46,81,South Dakota,Lawrence County,25741,race-ethnicity,Black,NA,NA
46,81,South Dakota,Lawrence County,25741,race-ethnicity,Other Races,243.46005,2
46,81,South Dakota,Lawrence County,25741,race-ethnicity,White,1134.0884,2
46,83,South Dakota,Lincoln County,58807,all,All,1990.4305,2
46,83,South Dakota,Lincoln County,58807,race-ethnicity,Black,1215.6503,2
46,83,South Dakota,Lincoln County,58807,race-ethnicity,Other Races,322.70868,2
46,83,South Dakota,Lincoln County,58807,race-ethnicity,White,2082.3633,2
46,85,South Dakota,Lyman County,3821,all,All,10210.21,2
46,85,South Dakota,Lyman County,3821,race-ethnicity,Black,NA,NA
46,85,South Dakota,Lyman County,3821,race-ethnicity,Other Races,15187.136,2
46,85,South Dakota,Lyman County,3821,race-ethnicity,White,NA,NA
46,87,South Dakota,McCook County,5546,all,All,NA,NA
46,87,South Dakota,McCook County,5546,race-ethnicity,Black,NA,NA
46,87,South Dakota,McCook County,5546,race-ethnicity,Other Races,NA,NA
46,87,South Dakota,McCook County,5546,race-ethnicity,White,NA,NA
46,89,South Dakota,McPherson County,2407,all,All,2131.696,3
46,89,South Dakota,McPherson County,2407,race-ethnicity,Black,NA,NA
46,89,South Dakota,McPherson County,2407,race-ethnicity,Other Races,NA,NA
46,89,South Dakota,McPherson County,2407,race-ethnicity,White,NA,NA
46,91,South Dakota,Marshall County,5112,all,All,2437.634,1
46,91,South Dakota,Marshall County,5112,race-ethnicity,Black,NA,NA
46,91,South Dakota,Marshall County,5112,race-ethnicity,Other Races,NA,NA
46,91,South Dakota,Marshall County,5112,race-ethnicity,White,2917.8337,1
46,93,South Dakota,Meade County,28294,all,All,5892.3975,2
46,93,South Dakota,Meade County,28294,race-ethnicity,Black,34013.605,2
46,93,South Dakota,Meade County,28294,race-ethnicity,Other Races,2071.8948,2
46,93,South Dakota,Meade County,28294,race-ethnicity,White,5849.2871,2
46,95,South Dakota,Mellette County,2042,all,All,NA,NA
46,95,South Dakota,Mellette County,2042,race-ethnicity,Black,NA,NA
46,95,South Dakota,Mellette County,2042,race-ethnicity,Other Races,NA,NA
46,95,South Dakota,Mellette County,2042,race-ethnicity,White,NA,NA
46,97,South Dakota,Miner County,2213,all,All,460.50693,3
46,97,South Dakota,Miner County,2213,race-ethnicity,Black,NA,NA
46,97,South Dakota,Miner County,2213,race-ethnicity,Other Races,NA,NA
46,97,South Dakota,Miner County,2213,race-ethnicity,White,506.01654,3
46,99,South Dakota,Minnehaha County,192876,all,All,10088.405,1
46,99,South Dakota,Minnehaha County,192876,race-ethnicity,Black,16237.434,1
46,99,South Dakota,Minnehaha County,192876,race-ethnicity,Other Races,17060.832,1
46,99,South Dakota,Minnehaha County,192876,race-ethnicity,White,7604.5576,1
46,101,South Dakota,Moody County,6579,all,All,5636.6045,2
46,101,South Dakota,Moody County,6579,race-ethnicity,Black,NA,NA
46,101,South Dakota,Moody County,6579,race-ethnicity,Other Races,40152.965,2
46,101,South Dakota,Moody County,6579,race-ethnicity,White,2185.9915,2
46,102,South Dakota,Oglala Lakota County,14309,all,All,15920.398,2
46,102,South Dakota,Oglala Lakota County,14309,race-ethnicity,Black,NA,NA
46,102,South Dakota,Oglala Lakota County,14309,race-ethnicity,Other Races,NA,NA
46,102,South Dakota,Oglala Lakota County,14309,race-ethnicity,White,NA,NA
46,103,South Dakota,Pennington County,111729,all,All,22599.35,1
46,103,South Dakota,Pennington County,111729,race-ethnicity,Black,162950.27,3
46,103,South Dakota,Pennington County,111729,race-ethnicity,Other Races,70758.344,1
46,103,South Dakota,Pennington County,111729,race-ethnicity,White,11467.061,1
46,105,South Dakota,Perkins County,2922,all,All,346.61206,2
46,105,South Dakota,Perkins County,2922,race-ethnicity,Black,NA,NA
46,105,South Dakota,Perkins County,2922,race-ethnicity,Other Races,NA,NA
46,105,South Dakota,Perkins County,2922,race-ethnicity,White,421.49277,2
46,107,South Dakota,Potter County,2207,all,All,NA,NA
46,107,South Dakota,Potter County,2207,race-ethnicity,Black,NA,NA
46,107,South Dakota,Potter County,2207,race-ethnicity,Other Races,NA,NA
46,107,South Dakota,Potter County,2207,race-ethnicity,White,NA,NA
46,109,South Dakota,Roberts County,10447,all,All,12721.876,2
46,109,South Dakota,Roberts County,10447,race-ethnicity,Black,NA,NA
46,109,South Dakota,Roberts County,10447,race-ethnicity,Other Races,76040.367,2
46,109,South Dakota,Roberts County,10447,race-ethnicity,White,517.95868,2
46,111,South Dakota,Sanborn County,2429,all,All,1381.5209,2
46,111,South Dakota,Sanborn County,2429,race-ethnicity,Black,NA,NA
46,111,South Dakota,Sanborn County,2429,race-ethnicity,Other Races,NA,NA
46,111,South Dakota,Sanborn County,2429,race-ethnicity,White,1518.0497,2
46,115,South Dakota,Spink County,6495,all,All,2755.2537,1
46,115,South Dakota,Spink County,6495,race-ethnicity,Black,NA,NA
46,115,South Dakota,Spink County,6495,race-ethnicity,Other Races,NA,NA
46,115,South Dakota,Spink County,6495,race-ethnicity,White,1649.0112,1
46,117,South Dakota,Stanley County,3022,all,All,NA,NA
46,117,South Dakota,Stanley County,3022,race-ethnicity,Black,NA,NA
46,117,South Dakota,Stanley County,3022,race-ethnicity,Other Races,NA,NA
46,117,South Dakota,Stanley County,3022,race-ethnicity,White,NA,NA
46,119,South Dakota,Sully County,1392,all,All,1587.3016,3
46,119,South Dakota,Sully County,1392,race-ethnicity,Black,NA,NA
46,119,South Dakota,Sully County,1392,race-ethnicity,Other Races,NA,NA
46,119,South Dakota,Sully County,1392,race-ethnicity,White,NA,NA
46,121,South Dakota,Todd County,10283,all,All,10916.18,2
46,121,South Dakota,Todd County,10283,race-ethnicity,Black,NA,NA
46,121,South Dakota,Todd County,10283,race-ethnicity,Other Races,16561.971,2
46,121,South Dakota,Todd County,10283,race-ethnicity,White,NA,NA
46,123,South Dakota,Tripp County,5478,all,All,3968.2539,2
46,123,South Dakota,Tripp County,5478,race-ethnicity,Black,NA,NA
46,123,South Dakota,Tripp County,5478,race-ethnicity,Other Races,5418.5532,2
46,123,South Dakota,Tripp County,5478,race-ethnicity,White,1164.0901,2
46,125,South Dakota,Turner County,8424,all,All,428.67447,2
46,125,South Dakota,Turner County,8424,race-ethnicity,Black,NA,NA
46,125,South Dakota,Turner County,8424,race-ethnicity,Other Races,NA,NA
46,125,South Dakota,Turner County,8424,race-ethnicity,White,461.87137,2
46,127,South Dakota,Union County,15619,all,All,1299.8829,2
46,127,South Dakota,Union County,15619,race-ethnicity,Black,NA,NA
46,127,South Dakota,Union County,15619,race-ethnicity,Other Races,NA,NA
46,127,South Dakota,Union County,15619,race-ethnicity,White,1400.5453,2
46,129,South Dakota,Walworth County,5587,all,All,4982.417,2
46,129,South Dakota,Walworth County,5587,race-ethnicity,Black,NA,NA
46,129,South Dakota,Walworth County,5587,race-ethnicity,Other Races,22713.357,2
46,129,South Dakota,Walworth County,5587,race-ethnicity,White,1539.0771,2
46,135,South Dakota,Yankton County,22869,all,All,4522.3916,2
46,135,South Dakota,Yankton County,22869,race-ethnicity,Black,78926.602,2
46,135,South Dakota,Yankton County,22869,race-ethnicity,Other Races,12958.099,2
46,135,South Dakota,Yankton County,22869,race-ethnicity,White,3504.8638,2
46,137,South Dakota,Ziebach County,2742,all,All,NA,NA
46,137,South Dakota,Ziebach County,2742,race-ethnicity,Black,NA,NA
46,137,South Dakota,Ziebach County,2742,race-ethnicity,Other Races,NA,NA
46,137,South Dakota,Ziebach County,2742,race-ethnicity,White,NA,NA
47,1,Tennessee,Anderson County,76482,all,All,3524.9456,2
47,1,Tennessee,Anderson County,76482,race-ethnicity,Black,47659.695,2
47,1,Tennessee,Anderson County,76482,race-ethnicity,Other Races,332.96707,2
47,1,Tennessee,Anderson County,76482,race-ethnicity,White,2874.895,2
47,3,Tennessee,Bedford County,49038,all,All,4375.627,2
47,3,Tennessee,Bedford County,49038,race-ethnicity,Black,15671.524,2
47,3,Tennessee,Bedford County,49038,race-ethnicity,Other Races,NA,NA
47,3,Tennessee,Bedford County,49038,race-ethnicity,White,3646.5264,2
47,5,Tennessee,Benton County,16184,all,All,1015.7883,2
47,5,Tennessee,Benton County,16184,race-ethnicity,Black,1016.7458,2
47,5,Tennessee,Benton County,16184,race-ethnicity,Other Races,NA,NA
47,5,Tennessee,Benton County,16184,race-ethnicity,White,783.07178,2
47,7,Tennessee,Bledsoe County,14755,all,All,1071.8032,2
47,7,Tennessee,Bledsoe County,14755,race-ethnicity,Black,NA,NA
47,7,Tennessee,Bledsoe County,14755,race-ethnicity,Other Races,NA,NA
47,7,Tennessee,Bledsoe County,14755,race-ethnicity,White,795.42346,2
47,9,Tennessee,Blount County,131349,all,All,3307.6238,2
47,9,Tennessee,Blount County,131349,race-ethnicity,Black,16800,2
47,9,Tennessee,Blount County,131349,race-ethnicity,Other Races,93.720711,2
47,9,Tennessee,Blount County,131349,race-ethnicity,White,3320.457,2
47,11,Tennessee,Bradley County,106727,all,All,2877.448,2
47,11,Tennessee,Bradley County,106727,race-ethnicity,Black,14703.108,2
47,11,Tennessee,Bradley County,106727,race-ethnicity,Other Races,NA,NA
47,11,Tennessee,Bradley County,106727,race-ethnicity,White,2645.5161,2
47,13,Tennessee,Campbell County,39583,all,All,1295.8217,2
47,13,Tennessee,Campbell County,39583,race-ethnicity,Black,NA,NA
47,13,Tennessee,Campbell County,39583,race-ethnicity,Other Races,NA,NA
47,13,Tennessee,Campbell County,39583,race-ethnicity,White,1347.2083,2
47,15,Tennessee,Cannon County,14462,all,All,1370.1199,1
47,15,Tennessee,Cannon County,14462,race-ethnicity,Black,NA,NA
47,15,Tennessee,Cannon County,14462,race-ethnicity,Other Races,NA,NA
47,15,Tennessee,Cannon County,14462,race-ethnicity,White,1524.9556,1
47,17,Tennessee,Carroll County,28020,all,All,1503.5083,2
47,17,Tennessee,Carroll County,28020,race-ethnicity,Black,1755.7465,2
47,17,Tennessee,Carroll County,28020,race-ethnicity,Other Races,NA,NA
47,17,Tennessee,Carroll County,28020,race-ethnicity,White,1502.4791,2
47,19,Tennessee,Carter County,56351,all,All,2091.636,2
47,19,Tennessee,Carter County,56351,race-ethnicity,Black,NA,NA
47,19,Tennessee,Carter County,56351,race-ethnicity,Other Races,NA,NA
47,19,Tennessee,Carter County,56351,race-ethnicity,White,1979.7632,2
47,21,Tennessee,Cheatham County,40439,all,All,4575.5444,2
47,21,Tennessee,Cheatham County,40439,race-ethnicity,Black,2113.8967,2
47,21,Tennessee,Cheatham County,40439,race-ethnicity,Other Races,NA,NA
47,21,Tennessee,Cheatham County,40439,race-ethnicity,White,4878.3643,2
47,23,Tennessee,Chester County,17276,all,All,2279.2808,2
47,23,Tennessee,Chester County,17276,race-ethnicity,Black,411.74631,2
47,23,Tennessee,Chester County,17276,race-ethnicity,Other Races,NA,NA
47,23,Tennessee,Chester County,17276,race-ethnicity,White,3358.8608,2
47,25,Tennessee,Claiborne County,31756,all,All,605.45514,1
47,25,Tennessee,Claiborne County,31756,race-ethnicity,Black,NA,NA
47,25,Tennessee,Claiborne County,31756,race-ethnicity,Other Races,NA,NA
47,25,Tennessee,Claiborne County,31756,race-ethnicity,White,606.98395,1
47,27,Tennessee,Clay County,7717,all,All,1412.5491,1
47,27,Tennessee,Clay County,7717,race-ethnicity,Black,NA,NA
47,27,Tennessee,Clay County,7717,race-ethnicity,Other Races,NA,NA
47,27,Tennessee,Clay County,7717,race-ethnicity,White,1461.6036,1
47,29,Tennessee,Cocke County,35774,all,All,2202.1526,1
47,29,Tennessee,Cocke County,35774,race-ethnicity,Black,5844.5352,1
47,29,Tennessee,Cocke County,35774,race-ethnicity,Other Races,NA,NA
47,29,Tennessee,Cocke County,35774,race-ethnicity,White,2306.3762,1
47,31,Tennessee,Coffee County,55700,all,All,3253.7244,2
47,31,Tennessee,Coffee County,55700,race-ethnicity,Black,11245.004,2
47,31,Tennessee,Coffee County,55700,race-ethnicity,Other Races,NA,NA
47,31,Tennessee,Coffee County,55700,race-ethnicity,White,2884.0042,2
47,33,Tennessee,Crockett County,14328,all,All,2098.5771,2
47,33,Tennessee,Crockett County,14328,race-ethnicity,Black,3582.5601,2
47,33,Tennessee,Crockett County,14328,race-ethnicity,Other Races,NA,NA
47,33,Tennessee,Crockett County,14328,race-ethnicity,White,2310.4583,2
47,35,Tennessee,Cumberland County,59673,all,All,2261.2246,2
47,35,Tennessee,Cumberland County,59673,race-ethnicity,Black,31328.32,2
47,35,Tennessee,Cumberland County,59673,race-ethnicity,Other Races,NA,NA
47,35,Tennessee,Cumberland County,59673,race-ethnicity,White,2203.0332,2
47,37,Tennessee,Davidson County,692587,all,All,8580.0371,2
47,37,Tennessee,Davidson County,692587,race-ethnicity,Black,15764.331,2
47,37,Tennessee,Davidson County,692587,race-ethnicity,Other Races,861.3504,2
47,37,Tennessee,Davidson County,692587,race-ethnicity,White,5760.5791,2
47,39,Tennessee,Decatur County,11706,all,All,443.28207,2
47,39,Tennessee,Decatur County,11706,race-ethnicity,Black,NA,NA
47,39,Tennessee,Decatur County,11706,race-ethnicity,Other Races,NA,NA
47,39,Tennessee,Decatur County,11706,race-ethnicity,White,588.29413,2
47,41,Tennessee,DeKalb County,20138,all,All,2592.7434,2
47,41,Tennessee,DeKalb County,20138,race-ethnicity,Black,2335.7937,2
47,41,Tennessee,DeKalb County,20138,race-ethnicity,Other Races,NA,NA
47,41,Tennessee,DeKalb County,20138,race-ethnicity,White,2885.7412,2
47,43,Tennessee,Dickson County,53446,all,All,4063.5203,2
47,43,Tennessee,Dickson County,53446,race-ethnicity,Black,13913.935,2
47,43,Tennessee,Dickson County,53446,race-ethnicity,Other Races,NA,NA
47,43,Tennessee,Dickson County,53446,race-ethnicity,White,3518.9946,2
47,45,Tennessee,Dyer County,37320,all,All,7205.1299,2
47,45,Tennessee,Dyer County,37320,race-ethnicity,Black,22550.227,2
47,45,Tennessee,Dyer County,37320,race-ethnicity,Other Races,NA,NA
47,45,Tennessee,Dyer County,37320,race-ethnicity,White,6426.8535,2
47,47,Tennessee,Fayette County,40507,all,All,1178.7881,2
47,47,Tennessee,Fayette County,40507,race-ethnicity,Black,1801.4618,2
47,47,Tennessee,Fayette County,40507,race-ethnicity,Other Races,NA,NA
47,47,Tennessee,Fayette County,40507,race-ethnicity,White,1085.3141,2
47,49,Tennessee,Fentress County,18217,all,All,1040.6332,2
47,49,Tennessee,Fentress County,18217,race-ethnicity,Black,NA,NA
47,49,Tennessee,Fentress County,18217,race-ethnicity,Other Races,NA,NA
47,49,Tennessee,Fentress County,18217,race-ethnicity,White,1044.5756,2
47,51,Tennessee,Franklin County,41890,all,All,3197.2913,2
47,51,Tennessee,Franklin County,41890,race-ethnicity,Black,10557.969,2
47,51,Tennessee,Franklin County,41890,race-ethnicity,Other Races,NA,NA
47,51,Tennessee,Franklin County,41890,race-ethnicity,White,2902.9202,2
47,53,Tennessee,Gibson County,49045,all,All,2683.8599,2
47,53,Tennessee,Gibson County,49045,race-ethnicity,Black,7401.2202,2
47,53,Tennessee,Gibson County,49045,race-ethnicity,Other Races,132.16464,2
47,53,Tennessee,Gibson County,49045,race-ethnicity,White,2585.4734,2
47,55,Tennessee,Giles County,29503,all,All,2060.7742,2
47,55,Tennessee,Giles County,29503,race-ethnicity,Black,67818.391,2
47,55,Tennessee,Giles County,29503,race-ethnicity,Other Races,NA,NA
47,55,Tennessee,Giles County,29503,race-ethnicity,White,1276.7633,2
47,57,Tennessee,Grainger County,23145,all,All,2107.8108,2
47,57,Tennessee,Grainger County,23145,race-ethnicity,Black,6914.9917,2
47,57,Tennessee,Grainger County,23145,race-ethnicity,Other Races,NA,NA
47,57,Tennessee,Grainger County,23145,race-ethnicity,White,2183.0408,2
47,59,Tennessee,Greene County,69087,all,All,1246.7875,2
47,59,Tennessee,Greene County,69087,race-ethnicity,Black,NA,NA
47,59,Tennessee,Greene County,69087,race-ethnicity,Other Races,NA,NA
47,59,Tennessee,Greene County,69087,race-ethnicity,White,1184.8701,2
47,61,Tennessee,Grundy County,13346,all,All,3576.845,2
47,61,Tennessee,Grundy County,13346,race-ethnicity,Black,NA,NA
47,61,Tennessee,Grundy County,13346,race-ethnicity,Other Races,NA,NA
47,61,Tennessee,Grundy County,13346,race-ethnicity,White,3641.9961,2
47,63,Tennessee,Hamblen County,64569,all,All,3247.2576,2
47,63,Tennessee,Hamblen County,64569,race-ethnicity,Black,23344.227,2
47,63,Tennessee,Hamblen County,64569,race-ethnicity,Other Races,595.14954,2
47,63,Tennessee,Hamblen County,64569,race-ethnicity,White,3065.5466,2
47,65,Tennessee,Hamilton County,364286,all,All,2039.0071,2
47,65,Tennessee,Hamilton County,364286,race-ethnicity,Black,5183.2603,2
47,65,Tennessee,Hamilton County,364286,race-ethnicity,Other Races,203.1832,2
47,65,Tennessee,Hamilton County,364286,race-ethnicity,White,1303.4854,2
47,67,Tennessee,Hancock County,6549,all,All,286.21515,1
47,67,Tennessee,Hancock County,6549,race-ethnicity,Black,NA,NA
47,67,Tennessee,Hancock County,6549,race-ethnicity,Other Races,NA,NA
47,67,Tennessee,Hancock County,6549,race-ethnicity,White,286.93787,1
47,69,Tennessee,Hardeman County,25220,all,All,4719.3867,2
47,69,Tennessee,Hardeman County,25220,race-ethnicity,Black,14168.083,2
47,69,Tennessee,Hardeman County,25220,race-ethnicity,Other Races,NA,NA
47,69,Tennessee,Hardeman County,25220,race-ethnicity,White,2070.9141,2
47,71,Tennessee,Hardin County,25776,all,All,4186.5527,2
47,71,Tennessee,Hardin County,25776,race-ethnicity,Black,1047.7239,2
47,71,Tennessee,Hardin County,25776,race-ethnicity,Other Races,NA,NA
47,71,Tennessee,Hardin County,25776,race-ethnicity,White,5926.5186,2
47,73,Tennessee,Hawkins County,56530,all,All,418.91486,2
47,73,Tennessee,Hawkins County,56530,race-ethnicity,Black,NA,NA
47,73,Tennessee,Hawkins County,56530,race-ethnicity,Other Races,NA,NA
47,73,Tennessee,Hawkins County,56530,race-ethnicity,White,458.80566,2
